PIN	PropClass	Address	City	Zip	SaleDate	SaleAmt	TaxRate	ASL	ASFL	AI	ASB	ASFB	ASTotal	ASFTotal	Subdivision	FullBath	Style	HalfBath	LivingSqFt	CentralAir	BldgSqFt	Fireplace	YearBuilt	Porch	Basement	Attic	Garage	Lot	Block	Unit	Building	Area	Status
04-10-07-102-012-0000	RESIDENTIAL	211 VALLEY VISTA CT	MINOOKA	60447	06/01/1985	$23,500	8.9128 (2016)	20,632	0	0	67,074	0	87,706	0	N/A	0	1-STY	0	1982 Sq. Feet	YES	1982 Sq. Feet	YES	1986	YES	FULL	NO	ATTACHED, 850 Sq. Feet	27	N/A	N/A	N/A	N/A	N/A
05-06-02-226-018-0000	RESIDENTIAL	1437 VINTAGE DR	JOLIET	60431	08/01/2009	$205,000	10.2841 (2016)	11,750	0	0	50,850	0	62,600	0	N/A	1	SPLIT LV+1	1	1744 Sq. Feet	YES	1744 Sq. Feet	YES	1996	NO	FULL, 616 Sq. Feet	NO	ATTACHED, 456 Sq. Feet	574	N/A	N/A	N/A	N/A	N/A
05-06-02-226-019-0000	RESIDENTIAL	1433 VINTAGE DR	JOLIET	60431	08/01/2015	$169,900	10.2841 (2016)	11,750	0	0	50,600	0	62,350	0	N/A	2	SPLIT LV+1	0	1768 Sq. Feet	YES	1768 Sq. Feet	NO	1992	NO	FULL, 648 Sq. Feet	NO	DETACHED, 616 Sq. Feet	573	N/A	N/A	N/A	N/A	N/A
05-06-02-226-021-0000	RESIDENTIAL	1425 VINTAGE DR	JOLIET	60431	05/17/1995	$120,000	10.2841 (2016)	11,750	0	0	50,800	0	62,550	0	N/A	2	SPLIT LV+1	0	1768 Sq. Feet	YES	1768 Sq. Feet	YES	1995	NO	FULL, 648 Sq. Feet	NO	DETACHED, 440 Sq. Feet	571	N/A	N/A	N/A	N/A	N/A
05-06-02-226-022-0000	RESIDENTIAL	1421 VINTAGE DR	JOLIET	60431	04/01/2009	$205,000	10.2841 (2016)	11,750	0	0	59,550	0	71,300	0	N/A	1	1-STY	1	1405 Sq. Feet	YES	1405 Sq. Feet	YES	1998	YES	FULL	NO	ATTACHED, 420 Sq. Feet	570	N/A	N/A	N/A	N/A	N/A
05-06-02-226-023-0000	RESIDENTIAL	1417 VINTAGE DR	JOLIET	60431	04/28/1993	$32,000	10.2841 (2016)	11,750	0	0	64,400	0	76,150	0	N/A	2	1-STY	0	1752 Sq. Feet	YES	1752 Sq. Feet	NO	1994	YES	FULL	NO	ATTACHED, 396 Sq. Feet	569	N/A	N/A	N/A	N/A	N/A
05-06-02-226-024-0000	RESIDENTIAL	1413 VINTAGE DR	JOLIET	60431	08/01/2009	$171,000	10.2841 (2016)	11,750	0	0	52,150	0	63,900	0	N/A	2	SPLIT LV+1	0	1788 Sq. Feet	YES	1788 Sq. Feet	YES	1992	NO	FULL, 660 Sq. Feet	NO	ATTACHED, 480 Sq. Feet	568	N/A	N/A	N/A	N/A	N/A
04-10-07-102-008-0000	RESIDENTIAL	210 VALLEY VISTA CT	MINOOKA	60447	03/30/1990	$166,000	8.9128 (2016)	24,539	0	0	65,845	0	90,384	0	N/A	0	2-STY	0	2554 Sq. Feet	YES	2554 Sq. Feet	NO	1979	NO	PRT CRAWL, 408 Sq. Feet	NO	ATTACHED, 561 Sq. Feet	37	N/A	N/A	N/A	N/A	N/A
05-06-02-226-026-0000	RESIDENTIAL	1313 VINTAGE DR	JOLIET	60431	07/01/2013	$115,601	10.2841 (2016)	11,750	0	0	49,500	0	61,250	0	N/A	2	SPLIT LV+2	0	1924 Sq. Feet	YES	1924 Sq. Feet	NO	1995	NO	FULL, 638 Sq. Feet	NO	648 Sq. Feet	566	N/A	N/A	N/A	N/A	N/A
05-06-02-226-027-0000	RESIDENTIAL	1311 VINTAGE DR	JOLIET	60431	05/01/2006	$224,000	10.2841 (2016)	11,750	0	0	52,800	0	64,550	0	N/A	1	2-STY+1	1	1746 Sq. Feet	YES	1746 Sq. Feet	YES	1993	YES	PRT SLAB, 418 Sq. Feet	NO	ATTACHED, 528 Sq. Feet	565	N/A	N/A	N/A	N/A	N/A
05-06-02-226-028-0000	RESIDENTIAL	1309 VINTAGE DR	JOLIET	60431	06/01/2005	$260,000	10.2841 (2016)	11,750	0	0	65,850	0	77,600	0	N/A	2	2-STY	1	2560 Sq. Feet	YES	2560 Sq. Feet	YES	1998	YES	FULL	NO	ATTACHED, 580 Sq. Feet	564	N/A	N/A	N/A	N/A	N/A
05-06-02-226-029-0000	RESIDENTIAL	1307 VINTAGE DR	JOLIET	60431	07/28/1994	$115,000	10.2841 (2016)	11,750	0	0	47,550	0	59,300	0	N/A	2	SPLIT LV+1	0	1768 Sq. Feet	YES	1768 Sq. Feet	NO	1992	NO	PRT CRAWL, 1120 Sq. Feet	NO	ATTACHED, 672 Sq. Feet	563	N/A	N/A	N/A	N/A	N/A
05-06-02-226-030-0000	RESIDENTIAL	1305 VINTAGE DR	JOLIET	60431	06/01/2013	$130,049	10.2841 (2016)	11,750	0	0	49,800	0	61,550	0	N/A	1	SPLIT LV+2	1	1924 Sq. Feet	YES	1924 Sq. Feet	YES	1993	NO	FULL, 638 Sq. Feet	NO	648 Sq. Feet	562	N/A	N/A	N/A	N/A	N/A
05-06-02-226-032-0000	RESIDENTIAL	1303 VINTAGE DR	JOLIET	60431	08/01/2016	$212,750	10.2841 (2016)	11,750	0	0	54,950	0	66,700	0	N/A	1	2-STY+1	1	1746 Sq. Feet	YES	1746 Sq. Feet	YES	1993	YES	PRT SLAB, 418 Sq. Feet	NO	ATTACHED, 528 Sq. Feet	561	N/A	N/A	N/A	N/A	N/A
05-06-02-227-001-0000	RESIDENTIAL	1500 VINTAGE DR	JOLIET	60431	03/01/2004	$181,000	10.2841 (2016)	11,750	0	0	50,650	0	62,400	0	N/A	1	2-STY+1	1	1746 Sq. Feet	YES	1746 Sq. Feet	NO	1991	YES	PRT SLAB, 418 Sq. Feet	NO	ATTACHED, 528 Sq. Feet	546	N/A	N/A	N/A	N/A	N/A
05-06-02-227-003-0000	RESIDENTIAL	1432 VINTAGE DR	JOLIET	60431	09/30/1992	$112,950	10.2841 (2016)	11,750	0	0	49,050	0	60,800	0	N/A	2	SPLIT LV+2	0	1924 Sq. Feet	YES	1924 Sq. Feet	NO	1992	NO	FULL, 638 Sq. Feet	NO	648 Sq. Feet	547	N/A	N/A	N/A	N/A	N/A
05-06-02-227-004-0000	RESIDENTIAL	1428 VINTAGE DR	JOLIET	60431	01/01/2015	$141,500	10.2841 (2016)	11,750	0	0	53,500	0	65,250	0	N/A	1	2-STY+1	1	1746 Sq. Feet	YES	1746 Sq. Feet	YES	1993	YES	PRT SLAB, 418 Sq. Feet	NO	ATTACHED, 528 Sq. Feet	548	N/A	N/A	N/A	N/A	N/A
05-06-02-227-005-0000	RESIDENTIAL	1424 VINTAGE DR	JOLIET	60431	05/01/1996	$32,500	10.2841 (2016)	11,750	0	0	65,050	0	76,800	0	N/A	2	2-STY+1	1	2154 Sq. Feet	YES	2154 Sq. Feet	YES	1998	YES	FULL	NO	ATTACHED, 552 Sq. Feet	549	N/A	N/A	N/A	N/A	N/A
05-06-02-227-006-0000	RESIDENTIAL	1420 VINTAGE DR	JOLIET	60431	04/01/2006	$205,000	10.2841 (2016)	11,750	0	0	50,850	0	62,600	0	N/A	2	SPLIT LV+1	0	1768 Sq. Feet	YES	1768 Sq. Feet	YES	1992	NO	FULL, 648 Sq. Feet	NO	DETACHED, 616 Sq. Feet	550	N/A	N/A	N/A	N/A	N/A
05-06-02-226-025-0000	OTHER	1409 VINTAGE DR	JOLIET	60431	01/01/2003	$174,000	10.2841 (2016)	0	0	0	0	0	0	0	N/A	0	N/A	0	0 Sq. Feet	NO	0 Sq. Feet	NO	N/A	NO	NONE	NO	NONE	567	N/A	N/A	N/A	N/A	N/A
05-06-02-226-020-0000	RESIDENTIAL	1429 VINTAGE DR	JOLIET	60431	12/01/1996	$143,000	10.2841 (2016)	11,750	0	0	51,100	0	62,850	0	N/A	2	SPLIT LV+2	0	1924 Sq. Feet	YES	1924 Sq. Feet	YES	1992	NO	FULL, 638 Sq. Feet	NO	648 Sq. Feet	572	N/A	N/A	N/A	N/A	N/A
04-10-07-102-009-0000	RESIDENTIAL	212 VALLEY VISTA CT	MINOOKA	60447	N/A	N/A	8.9128 (2016)	24,539	0	0	66,967	0	91,506	0	N/A	0	2-STY	0	2594 Sq. Feet	YES	2594 Sq. Feet	YES	1980	YES	FULL	NO	ATTACHED, 555 Sq. Feet	38	N/A	N/A	N/A	N/A	N/A
04-10-07-102-005-0000	RESIDENTIAL	204 VALLEY VISTA CT	MINOOKA	60447	07/01/1999	$197,250	8.9128 (2016)	20,632	0	0	73,535	0	94,167	0	N/A	0	1-STY	0	1946 Sq. Feet	YES	1946 Sq. Feet	YES	1984	NO	FULL WALKOUT	NO	ATTACHED, 588 Sq. Feet	34	N/A	N/A	N/A	N/A	N/A
04-10-07-102-004-0000	RESIDENTIAL	202 VALLEY VISTA CT	MINOOKA	60447	11/01/2011	$208,000	8.9128 (2016)	20,632	0	0	61,199	0	81,831	0	N/A	0	SPLIT LV	0	2348 Sq. Feet	YES	2348 Sq. Feet	YES	1986	NO	FULL	NO	ATTACHED, 702 Sq. Feet	33	N/A	N/A	N/A	N/A	N/A
05-06-02-227-007-0000	RESIDENTIAL	1416 VINTAGE DR	JOLIET	60431	08/03/1992	$129,861	10.2841 (2016)	11,750	0	0	50,300	0	62,050	0	N/A	2	SPLIT LV+2	0	1924 Sq. Feet	YES	1924 Sq. Feet	NO	1992	NO	FULL, 638 Sq. Feet	NO	648 Sq. Feet	551	N/A	N/A	N/A	N/A	N/A
05-06-02-227-012-0000	RESIDENTIAL	1310 VINTAGE DR	JOLIET	60431	11/22/1994	$116,500	10.2841 (2016)	11,750	0	0	50,350	0	62,100	0	N/A	2	SPLIT LV+1	0	1788 Sq. Feet	YES	1788 Sq. Feet	YES	1994	NO	FULL, 660 Sq. Feet	NO	ATTACHED, 480 Sq. Feet	556	N/A	N/A	N/A	N/A	N/A
05-06-02-227-014-0000	RESIDENTIAL	1306 VINTAGE DR	JOLIET	60431	06/01/2015	$185,000	10.2841 (2016)	11,750	0	0	54,000	0	65,750	0	N/A	2	2-STY+1	0	1746 Sq. Feet	YES	1746 Sq. Feet	YES	1995	YES	PRT SLAB, 418 Sq. Feet	NO	ATTACHED, 528 Sq. Feet	558	N/A	N/A	N/A	N/A	N/A
05-06-02-227-015-0000	RESIDENTIAL	1304 VINTAGE DR	JOLIET	60431	07/01/1995	$147,800	10.2841 (2016)	11,750	0	0	60,050	0	71,800	0	N/A	2	SPLIT LV+1	0	2197 Sq. Feet	YES	2197 Sq. Feet	YES	1995	NO	FULL, 754 Sq. Feet	NO	ATTACHED, 506 Sq. Feet	559	N/A	N/A	N/A	N/A	N/A
05-06-04-113-025-0000	RESIDENTIAL	1317 VAL VERDE CT	JOLIET	60586	07/01/2003	$175,100	10.2841 (2016)	11,700	0	0	48,850	0	60,550	0	N/A	2	2-STY+1	1	1796 Sq. Feet	YES	1796 Sq. Feet	YES	2003	NO	PRT CRAWL, 528 Sq. Feet	NO	ATTACHED, 440 Sq. Feet	466	N/A	N/A	N/A	N/A	N/A
05-06-04-113-026-0000	RESIDENTIAL	1315 VAL VERDE CT	JOLIET	60586	03/01/2014	$225,000	10.2841 (2016)	11,700	0	0	57,750	0	69,450	0	N/A	2	2-STY+1	1	2518 Sq. Feet	YES	2518 Sq. Feet	YES	2003	YES	PRT CRAWL, 132 Sq. Feet	NO	420 Sq. Feet	467	N/A	N/A	N/A	N/A	N/A
05-06-04-113-027-0000	RESIDENTIAL	1313 VAL VERDE CT	JOLIET	60586	07/01/2003	$223,861	10.2841 (2016)	11,700	0	0	60,000	0	71,700	0	N/A	2	2-STY+1	1	2610 Sq. Feet	YES	2610 Sq. Feet	YES	2003	NO	PRT CRAWL, 460 Sq. Feet	NO	460 Sq. Feet	468	N/A	N/A	N/A	N/A	N/A
05-06-04-113-028-0000	RESIDENTIAL	1311 VAL VERDE CT	JOLIET	60586	05/01/2004	$223,675	10.2841 (2016)	11,700	0	0	58,650	0	70,350	0	N/A	2	2-STY	1	2880 Sq. Feet	YES	2880 Sq. Feet	NO	2004	NO	PRT CRAWL, 460 Sq. Feet	NO	460 Sq. Feet	469	N/A	N/A	N/A	N/A	N/A
05-06-04-113-029-0000	RESIDENTIAL	1309 VAL VERDE CT	JOLIET	60586	02/01/2011	$160,500	10.2841 (2016)	11,700	0	0	62,550	0	74,250	0	N/A	2	2-STY+1	1	2128 Sq. Feet	YES	2128 Sq. Feet	YES	2004	NO	PRT CRAWL, 621 Sq. Feet	NO	ATTACHED, 795 Sq. Feet	470	N/A	N/A	N/A	N/A	N/A
05-06-04-113-030-0000	RESIDENTIAL	1307 VAL VERDE CT	JOLIET	60586	06/01/2004	$285,504	10.2841 (2016)	11,700	0	0	69,350	0	81,050	0	N/A	2	2-STY+1	1	2742 Sq. Feet	YES	2742 Sq. Feet	YES	2004	YES	PRT CRAWL, 132 Sq. Feet	NO	460 Sq. Feet	471	N/A	N/A	N/A	N/A	N/A
05-06-02-227-013-0000	RESIDENTIAL	1308 VINTAGE DR	JOLIET	60431	05/01/2005	$229,000	10.2841 (2016)	11,750	0	0	53,400	0	65,150	0	N/A	2	2-STY+1	1	1684 Sq. Feet	YES	1684 Sq. Feet	NO	1996	YES	FULL	NO	ATTACHED, 504 Sq. Feet	557	N/A	N/A	N/A	N/A	N/A
05-06-04-113-032-0000	RESIDENTIAL	1314 VAL VERDE CT	JOLIET	60586	10/01/2004	$247,490	10.2841 (2016)	11,700	0	0	59,100	0	70,800	0	N/A	2	2-STY+1	1	2817 Sq. Feet	YES	2817 Sq. Feet	NO	2004	NO	PRT CRAWL, 132 Sq. Feet	NO	441 Sq. Feet	477	N/A	N/A	N/A	N/A	N/A
05-06-04-113-033-0000	RESIDENTIAL	1312 VAL VERDE CT	JOLIET	60586	07/01/2004	$268,780	10.2841 (2016)	11,700	0	0	67,250	0	78,950	0	N/A	2	2-STY+1	1	2850 Sq. Feet	YES	2850 Sq. Feet	YES	2004	NO	FULL	NO	460 Sq. Feet	476	N/A	N/A	N/A	N/A	N/A
05-06-04-113-034-0000	RESIDENTIAL	1310 VAL VERDE CT	JOLIET	60586	06/01/2016	$238,000	10.2841 (2016)	11,700	0	0	51,900	0	63,600	0	N/A	2	2-STY	1	2386 Sq. Feet	YES	2386 Sq. Feet	NO	2003	YES	PRT CRAWL, 378 Sq. Feet	NO	420 Sq. Feet	475	N/A	N/A	N/A	N/A	N/A
04-10-07-102-007-0000	RESIDENTIAL	208 VALLEY VISTA CT	MINOOKA	60447	N/A	N/A	8.9128 (2016)	24,539	0	0	41,761	0	66,300	0	N/A	0	2-STY	0	1566 Sq. Feet	YES	1566 Sq. Feet	NO	1982	YES	FULL WALKOUT	NO	ATTACHED, 825 Sq. Feet	36	N/A	N/A	N/A	N/A	N/A
05-06-04-113-035-0000	RESIDENTIAL	1308 VAL VERDE CT	JOLIET	60586	07/01/2003	$198,810	10.2841 (2016)	11,700	0	0	52,950	0	64,650	0	N/A	2	2-STY	1	2264 Sq. Feet	YES	2264 Sq. Feet	NO	2003	YES	PRT CRAWL, 273 Sq. Feet	NO	ATTACHED, 441 Sq. Feet	474	N/A	N/A	N/A	N/A	N/A
05-06-04-113-036-0000	RESIDENTIAL	1306 VAL VERDE CT	JOLIET	60586	07/01/2003	$208,369	10.2841 (2016)	11,700	0	0	51,550	0	63,250	0	N/A	2	2-STY+1	1	2100 Sq. Feet	YES	2100 Sq. Feet	YES	2003	YES	PRT SLAB, 294 Sq. Feet	NO	420 Sq. Feet	473	N/A	N/A	N/A	N/A	N/A
05-06-04-302-018-0000	RESIDENTIAL	1102 VERTIN BLVD	SHOREWOOD	60404	09/01/2014	$220,000	9.5872 (2016)	14,800	0	0	63,550	0	78,350	0	N/A	2	2-STY+1	1	2332 Sq. Feet	YES	2332 Sq. Feet	YES	2005	YES	FULL	NO	ATTACHED, 758 Sq. Feet	15	N/A	N/A	N/A	N/A	N/A
05-06-04-302-019-0000	RESIDENTIAL	1100 VERTIN BLVD	SHOREWOOD	60404	09/01/2005	$310,000	9.5872 (2016)	14,800	0	0	70,100	0	84,900	0	N/A	2	2-STY	1	3026 Sq. Feet	YES	3026 Sq. Feet	YES	2005	YES	FULL	NO	ATTACHED, 484 Sq. Feet	16	N/A	N/A	N/A	N/A	N/A
05-06-04-302-020-0000	RESIDENTIAL	1014 VERTIN BLVD	SHOREWOOD	60404	03/01/2010	$198,000	9.5872 (2016)	14,800	0	0	65,050	0	79,850	0	N/A	2	2-STY+1	1	2692 Sq. Feet	YES	2692 Sq. Feet	YES	2005	YES	PRT CRAWL, 250 Sq. Feet	NO	ATTACHED, 462 Sq. Feet	17	N/A	N/A	N/A	N/A	N/A
05-06-04-302-021-0000	RESIDENTIAL	1012 VERTIN BLVD	SHOREWOOD	60404	11/01/2005	$273,726	9.5872 (2016)	14,800	0	0	66,050	0	80,850	0	N/A	2	2-STY+1	1	2497 Sq. Feet	YES	2497 Sq. Feet	YES	2005	YES	FULL	NO	ATTACHED, 593 Sq. Feet	18	N/A	N/A	N/A	N/A	N/A
05-06-04-302-022-0000	RESIDENTIAL	1010 VERTIN BLVD	SHOREWOOD	60404	10/01/2005	$214,000	9.5872 (2016)	14,800	0	0	44,550	0	59,350	0	N/A	2	2-STY	1	1675 Sq. Feet	YES	1675 Sq. Feet	NO	2004	YES	FULL	NO	ATTACHED, 441 Sq. Feet	19	N/A	N/A	N/A	N/A	N/A
05-06-04-113-031-0000	RESIDENTIAL	1305 VAL VERDE CT	JOLIET	60586	12/01/2003	$230,226	10.2841 (2016)	11,700	0	0	58,700	0	70,400	0	N/A	2	2-STY	1	2408 Sq. Feet	YES	2408 Sq. Feet	YES	2003	YES	PRT CRAWL, 378 Sq. Feet	NO	ATTACHED, 640 Sq. Feet	472	N/A	N/A	N/A	N/A	N/A
05-06-04-302-026-0000	RESIDENTIAL	1006 VERTIN BLVD	SHOREWOOD	60404	05/01/2006	$289,952	9.5872 (2016)	14,800	0	0	65,350	0	80,150	0	N/A	2	2-STY+1	1	2640 Sq. Feet	YES	2640 Sq. Feet	YES	2006	YES	FULL	NO	ATTACHED, 504 Sq. Feet	21	N/A	N/A	N/A	N/A	N/A
05-06-04-302-027-0000	RESIDENTIAL	1004 VERTIN BLVD	SHOREWOOD	60404	09/01/2008	$235,000	9.5872 (2016)	14,800	0	0	70,150	0	84,950	0	N/A	2	2-STY+1	1	2692 Sq. Feet	YES	2692 Sq. Feet	YES	2006	YES	PRT CRAWL, 250 Sq. Feet	NO	ATTACHED, 462 Sq. Feet	22	N/A	N/A	N/A	N/A	N/A
04-10-07-102-003-0000	RESIDENTIAL	205 VALLEY VISTA CT	MINOOKA	60447	12/31/1984	$20,500	8.9128 (2016)	20,632	0	0	73,803	0	94,435	0	N/A	0	1-STY	0	2060 Sq. Feet	YES	2060 Sq. Feet	YES	1986	NO	FULL	NO	ATTACHED, 783 Sq. Feet	30	N/A	N/A	N/A	N/A	N/A
05-06-04-300-004-0000	OTHER	910 VERTIN BLVD	SHOREWOOD	60404	N/A	N/A	9.5872 (2016)	0	0	0	0	0	0	0	N/A	0	N/A	0	0 Sq. Feet	NO	0 Sq. Feet	NO	N/A	NO	NONE	NO	NONE	N/A	N/A	N/A	N/A	N/A	N/A
05-06-04-302-023-0000	RESIDENTIAL	1008 VERTIN BLVD	SHOREWOOD	60404	06/01/2012	$232,000	9.5872 (2016)	14,800	0	0	64,800	0	79,600	0	N/A	2	2-STY+1	1	2422 Sq. Feet	YES	2422 Sq. Feet	YES	2004	NO	FULL	NO	ATTACHED, 850 Sq. Feet	20	N/A	N/A	N/A	N/A	N/A
05-06-02-227-009-0000	RESIDENTIAL	1408 VINTAGE DR	JOLIET	60431	08/01/2000	$159,500	10.2841 (2016)	11,750	0	0	49,450	0	61,200	0	N/A	2	SPLIT LV+1	0	1737 Sq. Feet	YES	1737 Sq. Feet	NO	1992	NO	FULL, 617 Sq. Feet	NO	ATTACHED, 545 Sq. Feet	553	N/A	N/A	N/A	N/A	N/A
05-06-04-302-028-0000	OTHER	1002 VERTIN BLVD	SHOREWOOD	60404	07/01/2006	$490,488	9.5872 (2016)	0	0	0	0	0	0	0	N/A	0	N/A	0	0 Sq. Feet	NO	0 Sq. Feet	NO	N/A	NO	NONE	NO	NONE	23	N/A	N/A	N/A	N/A	N/A
05-06-04-302-059-0000	RESIDENTIAL	822 VERTIN BLVD	SHOREWOOD	60404	10/01/2006	$260,000	9.5872 (2016)	15,500	0	0	65,718	0	81,218	0	N/A	2	2-STY+1	1	2692 Sq. Feet	YES	2692 Sq. Feet	NO	2006	YES	PRT CRAWL, 250 Sq. Feet	NO	ATTACHED, 462 Sq. Feet	103	N/A	N/A	N/A	N/A	N/A
05-06-02-227-011-0000	RESIDENTIAL	1312 VINTAGE DR	JOLIET	60431	04/01/1997	$32,500	10.2841 (2016)	11,750	0	0	54,450	0	66,200	0	N/A	2	2-STY	1	1916 Sq. Feet	YES	1916 Sq. Feet	YES	1997	YES	FULL	NO	ATTACHED, 510 Sq. Feet	555	N/A	N/A	N/A	N/A	N/A
05-06-04-302-063-0000	RESIDENTIAL	814 VERTIN BLVD	SHOREWOOD	60404	12/01/2010	$208,000	9.5872 (2016)	14,800	0	0	65,350	0	80,150	0	N/A	2	2-STY+1	1	2692 Sq. Feet	YES	2692 Sq. Feet	NO	2006	YES	PRT CRAWL, 250 Sq. Feet	NO	ATTACHED, 462 Sq. Feet	99	N/A	N/A	N/A	N/A	N/A
05-06-04-302-064-0000	RESIDENTIAL	812 VERTIN BLVD	SHOREWOOD	60404	10/01/2009	$204,900	9.5872 (2016)	14,800	0	0	59,300	0	74,100	0	N/A	2	2-STY+1	1	2332 Sq. Feet	YES	2332 Sq. Feet	NO	2006	YES	PRT CRAWL, 300 Sq. Feet	NO	ATTACHED, 483 Sq. Feet	98	N/A	N/A	N/A	N/A	N/A
05-06-04-303-003-0000	RESIDENTIAL	1107 VERTIN BLVD	SHOREWOOD	60404	11/01/2006	$315,500	9.5872 (2016)	14,800	0	0	63,250	0	78,050	0	N/A	2	2-STY+1	1	2640 Sq. Feet	YES	2640 Sq. Feet	YES	2004	YES	FULL	NO	ATTACHED, 667 Sq. Feet	2	N/A	N/A	N/A	N/A	N/A
05-06-04-303-004-0000	RESIDENTIAL	1105 VERTIN BLVD	SHOREWOOD	60404	10/01/2006	$279,900	9.5872 (2016)	14,800	0	0	62,850	0	77,650	0	N/A	2	2-STY+1	1	2332 Sq. Feet	YES	2332 Sq. Feet	YES	2005	YES	FULL	NO	ATTACHED, 593 Sq. Feet	3	N/A	N/A	N/A	N/A	N/A
05-06-04-303-005-0000	RESIDENTIAL	1103 VERTIN BLVD	SHOREWOOD	60404	10/01/2006	$284,900	9.5872 (2016)	14,800	0	0	62,200	0	77,000	0	N/A	2	2-STY+1	1	2692 Sq. Feet	YES	2692 Sq. Feet	YES	2005	YES	PRT CRAWL, 250 Sq. Feet	NO	462 Sq. Feet	4	N/A	N/A	N/A	N/A	N/A
05-06-04-303-006-0000	RESIDENTIAL	1101 VERTIN BLVD	SHOREWOOD	60404	09/01/2004	$265,835	9.5872 (2016)	14,800	0	0	66,050	0	80,850	0	N/A	2	2-STY+1	1	2422 Sq. Feet	YES	2422 Sq. Feet	YES	2004	NO	FULL	NO	ATTACHED, 850 Sq. Feet	5	N/A	N/A	N/A	N/A	N/A
05-06-04-303-007-0000	RESIDENTIAL	1017 VERTIN BLVD	SHOREWOOD	60404	10/01/2014	$232,000	9.5872 (2016)	14,800	0	0	55,900	0	70,700	0	N/A	2	2-STY+1	1	2280 Sq. Feet	YES	2280 Sq. Feet	YES	2005	YES	FULL	NO	ATTACHED, 400 Sq. Feet	6	N/A	N/A	N/A	N/A	N/A
05-06-04-303-008-0000	RESIDENTIAL	1015 VERTIN BLVD	SHOREWOOD	60404	10/01/2005	$283,812	9.5872 (2016)	14,800	0	0	65,350	0	80,150	0	N/A	2	2-STY+1	1	2497 Sq. Feet	YES	2497 Sq. Feet	YES	2005	YES	FULL	NO	ATTACHED, 593 Sq. Feet	7	N/A	N/A	N/A	N/A	N/A
05-06-04-303-009-0000	RESIDENTIAL	1013 VERTIN BLVD	SHOREWOOD	60404	04/01/2006	$274,982	9.5872 (2016)	14,800	0	0	52,550	0	67,350	0	N/A	2	2-STY	1	2016 Sq. Feet	YES	2016 Sq. Feet	YES	2006	YES	FULL	NO	ATTACHED, 504 Sq. Feet	8	N/A	N/A	N/A	N/A	N/A
05-06-04-303-010-0000	RESIDENTIAL	1011 VERTIN BLVD	SHOREWOOD	60404	04/01/2015	$151,000	9.5872 (2016)	14,800	0	0	48,142	0	62,942	0	N/A	2	2-STY +1	1	2692 Sq. Feet	YES	2692 Sq. Feet	YES	2006	YES	PRT CRAWL, 250 Sq. Feet	NO	462 Sq. Feet	9	N/A	N/A	N/A	N/A	N/A
05-06-04-302-062-0000	RESIDENTIAL	816 VERTIN BLVD	SHOREWOOD	60404	07/01/2013	$190,000	9.5872 (2016)	15,500	0	0	58,000	0	73,500	0	N/A	2	2-STY+1	1	2168 Sq. Feet	YES	2168 Sq. Feet	NO	2006	YES	PRT CRAWL, 266 Sq. Feet	NO	ATTACHED, 441 Sq. Feet	100	N/A	N/A	N/A	N/A	N/A
05-06-04-303-011-0000	RESIDENTIAL	1009 VERTIN BLVD	SHOREWOOD	60404	03/01/2006	$269,409	9.5872 (2016)	14,800	0	0	53,900	0	68,700	0	N/A	2	2-STY+1	1	2140 Sq. Feet	YES	2140 Sq. Feet	YES	2006	NO	PRT SLAB, 136 Sq. Feet	NO	ATTACHED, 380 Sq. Feet	10	N/A	N/A	N/A	N/A	N/A
05-06-04-303-032-0000	RESIDENTIAL	1005 VERTIN BLVD	SHOREWOOD	60404	03/01/2006	$277,643	9.5872 (2016)	14,800	0	0	63,800	0	78,600	0	N/A	2	2-STY+1	1	2332 Sq. Feet	YES	2332 Sq. Feet	YES	2006	YES	FULL	NO	ATTACHED, 758 Sq. Feet	12	N/A	N/A	N/A	N/A	N/A
05-06-02-227-010-0000	RESIDENTIAL	1404 VINTAGE DR	JOLIET	60431	08/06/1992	$140,915	10.2841 (2016)	11,750	0	0	51,950	0	63,700	0	N/A	1	2-STY+1	1	1746 Sq. Feet	YES	1746 Sq. Feet	NO	1992	YES	PRT SLAB, 418 Sq. Feet	NO	ATTACHED, 528 Sq. Feet	554	N/A	N/A	N/A	N/A	N/A
05-06-04-303-002-0000	RESIDENTIAL	1109 VERTIN BLVD	SHOREWOOD	60404	05/01/2014	$233,000	9.5872 (2016)	14,800	0	0	65,850	0	80,650	0	N/A	2	2-STY+1	1	2692 Sq. Feet	YES	2692 Sq. Feet	NO	2007	YES	PRT CRAWL, 250 Sq. Feet	NO	ATTACHED, 462 Sq. Feet	1	N/A	N/A	N/A	N/A	N/A
05-06-04-302-058-0000	RESIDENTIAL	824 VERTIN BLVD	SHOREWOOD	60404	11/01/2011	$192,500	9.5872 (2016)	15,500	0	0	57,400	0	72,900	0	N/A	2	2-STY+1	1	2168 Sq. Feet	YES	2168 Sq. Feet	NO	2006	YES	PRT CRAWL, 466 Sq. Feet	NO	ATTACHED, 441 Sq. Feet	104	N/A	N/A	N/A	N/A	N/A
05-06-04-303-031-0000	RESIDENTIAL	1007 VERTIN BLVD	SHOREWOOD	60404	N/A	N/A	9.5872 (2016)	14,800	0	0	56,600	0	71,400	0	N/A	2	2-STY+1	1	1983 Sq. Feet	YES	1983 Sq. Feet	NO	2006	NO	FULL	NO	ATTACHED, 560 Sq. Feet	11	N/A	N/A	N/A	N/A	N/A
